,name,address,postalCode,latitude,longitude,categories
21579,Fat Lulu's, , ,1.2957184,103.8393308,cafe amenity
21580,Depot Road Zhen Shan Mei Claypot Laksa (#01-75,Bukit Merah Lane 1,151120,1.2863631,103.8045743,"restaurant amenity, noodles;breakfast;curry;local cuisine"
21581,Lau Phua Chay Authentic Roasted Delicacies,Bukit Merah Lane 1,151120,1.286391,103.8044857,"restaurant amenity, chinese;grill;chicken;barbecue;local cuisine"
21582,Central Library, , ,1.296667302142644,103.77311480801946,"yes building, library amenity"
21583,Yusof Ishak House, , ,1.298434671405845,103.7747843153651,yes building
21584,4, , ,1.375121363434203,103.96896719665371,yes building
21585,6, , ,1.375004549999999,103.96885259999999,yes building
21586,Sembawang Golf Course, , ,1.417759805130867,103.81674775395908, 
21587,Dieppe Barracks, , ,1.422891183468515,103.8228339612004, 
21588,Chong Pang Camp, , ,1.431538386551787,103.82562101289379, 
21589,GYMMBOXX,"#03-02, 87, Science Park Drive",118260,1.2875317,103.7903164, 
21590,Bishan Kallang PCN Park, , ,1.3511262438741531,103.85446338943495, 
21591,Hougang Street 61 Neighbourhood Park, , ,1.375607941638163,103.88652718470887, 
21592,224B, , ,1.388197208415316,103.89802748011435,yes building
21593,Joo Seng RC, , ,1.336118309873773,103.88025788884782, 
21594,Cheers,East Coast Road, ,1.3109904000000001,103.9203371,convenience shop
21595,Sembawang Eating House,Sembawang Road, ,1.4038068,103.817936,restaurant amenity
21596,SAFRA Punggol, , ,1.4102662,103.9057624, 
21597,Zhongshan Mall / Ramada Hotel, , ,1.327131360082338,103.84650116241718,"mall shop, yes building"
21598,Sun Yat Sen Nanyang Museum,"12, Tai Gin Road",327874,1.328092417777321,103.84706136304749, 
21599,Zhongshan Park, , ,1.327267920504839,103.84705386969686, 
21600,223C, , ,1.388779451111654,103.89777560669985,yes building
21601,Lemon Thai, , ,1.30165,103.8524418,restaurant amenity
21602,550, , ,1.372672724192301,103.87053071476981,yes building
21603,553, , ,1.371851901272514,103.87118158435857,yes building
21604,Zhong Yi Tian Ming Tp, , ,1.373184701611017,103.87003149861216,yes building
21605,551, , ,1.37232964427605,103.87085468032502,yes building
21606,549, , ,1.372769236440772,103.87117824887298,yes building
21607,552, , ,1.372280860716816,103.8715068893743,yes building
21608,554, , ,1.372012035969172,103.87029786005871,yes building
21609,550A MSCP, , ,1.372564511853711,103.86999700956198,yes building
21610,548, , ,1.373088405415725,103.87074154547405,yes building
21611,Bukit Batok Station, , ,1.348852632649218,103.7494237455729,train_station building
21612,FairPrice,"41, Pine Lane", ,1.3076622,103.8848527,supermarket shop
21613,Tuas Bus Terminal, , ,1.3416526,103.6395156,bus_station amenity
21614,AS3, , ,1.294821921333065,103.77127753085763,yes building
21615,Blk 135, , ,1.380430443565483,103.75154560218213,yes building
21616,Blk 134, , ,1.3803180153978691,103.75102395515677,yes building
21617,Blk 133, , ,1.3807441768526552,103.75122835978077,yes building
21618,Blk 132, , ,1.381131434605239,103.75084583616855,yes building
21619,Blk 131, , ,1.381442720906089,103.7510195000343,yes building
21620,Blk 130, , ,1.381503651800858,103.75029601482277,yes building
21621,Bangunan Foh Chong, , ,1.456209262609278,103.76455891437024,yes building
21622,Bangunan Proffesional, , ,1.461053850000002,103.7591443,yes building
21623,Menara Public Bank,"19, Jalan Wong Ah Fook",80000,1.461773893945454,103.76294875291742,yes building
21624,471, , ,1.363480962410468,103.85669978214534,yes building
21625,Serangoon Park, , ,1.373549039979738,103.90158966292941, 
21626,212A MSCP,"212A, Bishan Street 23", ,1.356635508928509,103.84861153734613,yes building
21627,Elise Spa,Sembawang Road, ,1.4032803,103.8176835,beauty shop
21628,All About Pets,Sembawang Road, ,1.40312,103.8176366,pet shop
21629,Sher,Sembawang Road, ,1.4030823,103.8176148,restaurant amenity
21630,The Archeological Dig and Exhibition Area, , ,1.2946094,103.8475802, 
21631,Fung Sin,Sembawang Road, ,1.4030361,103.8175922,hardware shop
21632,InterContinental Singapore,"80, Middle Road",188966,1.298338096454319,103.8548979907251,yes building
21633,255, , ,1.379645709153555,103.77307447984998,yes building
21634,Bras Basah Complex,"231, Bain Street",180231,1.296773261855136,103.85347970721209,commercial building
21635,251, , ,1.3802418833375372,103.7739450999985,yes building
21636,250, , ,1.3805900523546661,103.77394963344656,yes building
21637,Su Shi Piao Xiang Vegetarian Food (),190,188979,1.3000559,103.8524194,restaurant amenity
21638,National Library,"100, Victoria Street",188064,1.2977209686456002,103.85429822266157,"yes building, library amenity"
21639,254, , ,1.379544,103.7738637,yes building
21640,252, , ,1.379892083322575,103.77406999999643,yes building
21641,Several, , ,1.3039341,103.7644041,restaurant amenity
21642,Giant,Ajunied Avenue 2, ,1.3201477,103.8873042,supermarket shop
21643,SevenEleven, , ,1.2981136,103.8500326,convenience shop
21644,Blk 664,664, ,1.3061012162409291,103.85108885668399,yes building
21645,Guardian, , ,1.3050006,103.8235722,pharmacy amenity
21646,UOB,"4, Lorong Mambong",277672,1.3110294,103.7952774,atm amenity
21647,Gurdwara Sahib Yishun, , ,1.4172911947024691,103.83753845993849,"yes building, place_of_worship amenity"
21648,Destination Hotel, , ,1.302357178319365,103.86423184319295,hotel building
21649,The Academia, , ,1.281650192258785,103.83563817850344,yes building
21650,Lian Eng Hwa,"741, Havelock Road", ,1.28952,103.8274272,restaurant amenity
21651,Hong Xiang,"745, Havelock Road", ,1.2895589,103.8273306,restaurant amenity
21652,PA Water-Venture Jurong Lake, ,619795,1.322763,103.731644,yes building
21653,Eunos Harmony Hub, , ,1.330973553084073,103.91431019095623, 
21654,18,"18, Teban Gardens Crescent",608925,1.325256210929055,103.74024024232462,yes building
21655,30, , ,1.326286473927412,103.73828959750787,yes building
21656,Spices, , ,1.3203160999999999,103.8156956, 
21657,506A, , ,1.451939927721678,103.82399443257047,yes building
21658,507C, , ,1.451998839944686,103.82338011533523,yes building
21659,507B, , ,1.4527808634295911,103.82325281264394,yes building
21660,Legendary Bak Kut Teh,Carpenter Street,058676,1.2879083,103.8483005,yes shop
21661,Yeow Seng, , ,1.2875769,103.8485252,"restaurant amenity, seafood cuisine"
21662,Japan Home, , ,1.3006548,103.8545147,department_store shop
21663,Hawker Centre, , ,1.3532823,103.8348712,restaurant amenity
21664,Hawker Centre, , ,1.3531735999999999,103.83502,restaurant amenity
21665,Yee Cheong Yuen Noodle Restaurant,"31, Lorong Liput",277742,1.310593,103.7949858,restaurant amenity
21666,Iskina Cebu @ Tampines, ,521107,1.3483239,103.9483872,"restaurant amenity, filipino cuisine"
21667,Iskina Cebu @ Timbre #01-27,"73A, Ayer Rajah Crescent",139957,1.2974261,103.7872874,"restaurant amenity, filipino cuisine"
21668,Former Dormitories,"30, Victoria Street",187996,1.295049265906997,103.85246990629027,yes building
21669,Singkoba,"155, Telok Ayer Street", ,1.280473,103.8475887,"restaurant amenity, korean cuisine"
21670,Pilates Body Tree,"99, Amoy Street",069919,1.2814957,103.8473217, 
21671,Pilatique Pilates Studio,"8, Gemmill Lane",069250,1.2825009,103.8470035, 
21672,RMG Tours Pte Ltd,"109, Amoy Street",069929,1.2819224999999999,103.8475889,travel_agency shop
21673,RMG Travel Pte Ltd,"178, Telok Ayer Street",068626,1.2806004,103.8474459,travel_agency shop
21674,O'Batignolles,"2, Gemmill Lane",069247,1.2826182,103.8469319,bar amenity
21675,Oh Neul Han Jeom Korean BBQ Restaurant, , ,1.2799361999999999,103.8473146,"restaurant amenity, korean cuisine"
21676,Oven and Fried Chicken,"182, Telok Ayer Street", ,1.2805053,103.8473998,"restaurant amenity, korean cuisine"
21677,Pantler,"198, Telok Ayer Street",068637,1.2801862,103.8472423,"confectionery shop, restaurant amenity"
21678,Yew Tee Community Club,"20, Choa Chu Kang Street 52",689286,1.394786693829925,103.74475045978282,"yes building, community_centre amenity"
21679,Singapore Seafood Republic, , ,1.257499,103.822605,restaurant amenity
21680,Sakura, , ,1.3561597,103.9460316,restaurant amenity
21681,Sekolah Rendah Islam Al-Akhyar,Jalan Nong Chik,80100,1.466266347356963,103.73802553957871,school building
21682,Sekolah Rendah Islam Al-Akhyar,Jalan Nong Chik,80100,1.466167293559329,103.73772018470319,school building
21683,Colornet Printing Technology Pte Ltd,"705, Sims Drive #05-12B",387384,1.3184062,103.8766178, 
21684,McDonald's, , ,1.2980800000000001,103.7711923,"fast_food amenity, burger cuisine"
21685,Mandai Lian Hup Tng, , ,1.4508950129965,103.79563900837292,yes building
21686,CME Industries,"150, Woodlands Industrial Park E5", ,1.4521938320550771,103.79741689634716,commercial building
21687,Ang Mo Kio Cycling Town Board, , ,1.3666987,103.8359428, 
21688,Subway,"8, Shenton Way",068811,1.2759087,103.8474994,"fast_food amenity, Sandwich cuisine"
21689,Bras Basah Post Office,"231, Bain Street",180231,1.2969173,103.853967,post_office amenity
21690,Chinatown Post Office,"101, Upper Cross Street",058357,1.285914,103.8443734,post_office amenity
21691,Orchard Road Post Office,"2, Orchard Turn",238801,1.304324,103.8316677,post_office amenity
21692,Raffles Place Post Office,"10, Collyer Quay",049315,1.2832103,103.8522068,post_office amenity
21693,Paya Lebar Post Office,"11, Tanjong Katong Road",437157,1.3149651,103.894924,post_office amenity
21694,Tiong Bahru Post Office,"28, Tiong Bahru Road",163028,1.2856895,103.8304889,post_office amenity
21695,Whampoa Post Office,"300, Whampoa Drive",327737,1.3246364,103.8570374,post_office amenity
21696,my first skool, , ,1.2875652,103.841044,kindergarten amenity
21697,Korea BBQ,East Coast Road, ,1.3056478,103.9042986,restaurant amenity
21698,Sandwich Saigon,East Coast Road, ,1.3055681,103.90419,"restaurant amenity, vietnamese cuisine"
21699,Mookata,East Coast Road, ,1.3056706999999999,103.9043355,"restaurant amenity, thai cuisine"
21700,Bergs,East Coast Road, ,1.304883,103.9031021,restaurant amenity
21701,Pizza & Pastry,East Coast Road, ,1.3046777,103.9027901,"pastry shop, restaurant amenity"
21702,UOB,Teban Gardens Road,600037,1.3204848,103.7429309,atm amenity
21703,UOB,"260, Tanjong Pagar Road",88542,1.2736766,103.8429905,atm amenity
21704,DBS,"140, Teck Whye Lane",680140,1.3799396,103.7531035,atm amenity
21705,UOB,"61, Teban Gardens Road",600061,1.3222065,103.7382286,atm amenity
21706,UOB,"366, Tanjong Katong Road",437124,1.303039,103.896729,atm amenity
21707,UOB,"163, Tanglin Road",247933,1.3048389999999999,103.823764,atm amenity
21708,UOB,"1, Tanjong Pagar Road",82001,1.2749822,103.842795,atm amenity
21709,UOB,"120, Maxwell Road",69119,1.2765001,103.8454988,atm amenity
21710,UOB,"5, Tanjong Pagar Road",81005,1.2753873,103.8430427,atm amenity
21711,UOB,"320, Orchard Road",238865,1.305256,103.8324619,atm amenity
21712,Swimming Complex,31A, ,1.346277519303448,103.92949924623935, 
21713,NTUC FairPrice Finest, , ,1.3519946,103.9438499,supermarket shop
21714,NTUC FairPrice Finest, , ,1.3056399,103.8330442,supermarket shop
21715,Vine Grove, , ,1.418698444789149,103.84212986413326, 
21716,Thian Hock Keng,"158, Telok Ayer Street",068613,1.281080937310859,103.84751378608286,"temple building, place_of_worship amenity"
21717,Sultan Iskandar Customs and Immigration Complex, , ,1.4653630961587751,103.76687736614932,yes building
21718,Aljunied-Hougang TC (Hougang Office), , ,1.365890250004464,103.89001999825678,yes building
21719,703,"703, Hougang Avenue 2", ,1.365538606326648,103.88941307486668,yes building
21720,706, , ,1.365965777581441,103.8886229557994,yes building
21721,718, , ,1.36659387759166,103.88630407230269,yes building
21722,715, , ,1.366695556663222,103.8870220280311,yes building
21723,Central Sikh Temple,Serangoon Road, ,1.318850276688152,103.86041641403786,"yes building, place_of_worship amenity"
21724,The Cathay, , ,1.29937794191103,103.84774150066116,"mall shop, yes building"
21725,His.tori Korean BBQ,"20, Tanjong Pagar Road",088443,1.2799024,103.8438367,"restaurant amenity, korean cuisine"
21726,Hougang Mall,"90, Hougang Avenue 10",538766,1.372440146205083,103.89375856523677,"mall shop, yes building"
21727,Jaan,"2, Seah Street", ,1.2931658,103.8533008,"restaurant amenity, international cuisine"
21728,VDL Enabling Technologies Group PTE LTD, , ,1.3218458521945942,103.68152699999688,yes building
21729,Tan Chin Tuan Lecture Theatre, , ,1.3066799,103.7720073,lecture_theatre amenity
21730,UOB,"153, Bukit Batok Street 11",650153,1.3477999999999999,103.7444,atm amenity
21731,Parkway View, , ,1.30280487159384,103.904194499205, 
21732,Parkway Parade Office Tower,"80, Marina Parade Road",449269,1.302002568190877,103.90508712805727,office building
21733,Kallang Practice Track, , ,1.305605308848079,103.8776697297296, 
21734,McDonald's,Bedok North Avenue 1, ,1.3320561,103.92573,fast_food amenity
21735,Punggol Oasis, , ,1.397387568236419,103.90951366608381, 
21736,Punggol Oceanus, , ,1.399196105333145,103.90978632399192, 
21737,Dorsett Residences,"333, New Bridge Road",088765,1.279896896692851,103.840217937486,yes building
21738,Blk 13, , ,1.305337686496798,103.78608853514427,yes building
21739,McDonald's, , ,1.339145,103.7086444,fast_food amenity
21740,Colonial Garden, , ,1.281429870344214,103.86287208124467, 
21741,Discovery, , ,1.280279997177899,103.86326913678377, 
21742,Fruits and Flowers, , ,1.2806758436264611,103.86430234835683, 
21743,Shan Gate, , ,1.325896,103.84686914999999,yes building
21744,Cambridge Village,"2A, Cambridge Road", ,1.313300147985434,103.8473287851188,yes building
21745,Beach Hotel,"95, Seah Street;Beach Road",189699,1.2975464361976101,103.856707375806,yes building
21746,mount zion christian bookstore,Battery Road, ,1.2849333,103.8512712,books shop
21747,Park View Hotel,"81, Beach Road",189692,1.297217087474821,103.85649245153047,yes building
21748,85 Beach Garden Hotel,"85, Seah Street;Beach Road",189694,1.297316049243669,103.85657050147655,yes building
21749,Hood Bar and Cafe,"201, Seah Street", ,1.3001585,103.8546364,bar amenity
21750,REDS Hairdressing,"80, Marine Parade Road", ,1.3020911,103.90507,hairdresser shop
21751,Le Wood, , ,1.347228079355349,103.77581194792188, 
21752,Union Energy Group,Geylang Road, ,1.3107688,103.8726708, 
21753,URA Centre (East Wing), , ,1.280234805724387,103.84583968618234,yes building
21754,MND Complex (Annexe A),"9, Maxwell Road",069112,1.279772350000001,103.8460844,yes building
21755,NTUC Fairprice,"57, Dawson Road",142057,1.2925536,103.8112451,supermarket shop
21756,Inchape Marketing Building, , ,1.273137940272494,103.84060593015946,yes building
21757,Indian Overseas Bank Building,"64, Cecil Street", ,1.281990899861547,103.84937660260469,yes building
21758,Consulate-General of Indonesia,"No. 46, Jalan Taat",80100,1.458671523545005,103.75845358066717,yes building
21759,Price Water HouseCoopers Building,"8, Cross Street",048424,1.28236779025157,103.84901943060552,yes building
21760,Bank of Singapore Centre,"63, Market Street", ,1.284147056502481,103.85060692297127,"yes building, bank amenity"
21761,Kim Joo Guan,"257, South Bridge Road",058806,1.2822098,103.8453902,butcher shop
21762,Lim Chee Guan,"203, New Bridge Road",059429,1.2840795,103.8435545,butcher shop
21763,Emerald Green, , ,1.282008731050477,103.84652766340655, 
21764,Blk 610, , ,1.383407030873973,103.76126107860402,yes building
21765,Green Canteen, , ,1.2907833,103.7820539,restaurant amenity
21766,223B, , ,1.388343679620665,103.89759505788116,yes building
21767,130, , ,1.389439579484411,103.90263297389217,yes building
21768,Central 65 Hostel & Cafe,"134, Jalan Besar",208852,1.3066863,103.856401, 
21769,225B, , ,1.387836802235034,103.89904650714969,yes building
21770,224C, , ,1.3886156555821532,103.89818771752655,yes building
21771,Checkers Backpackers,"46-50, Campbell Lane",209918,1.3050473,103.852589, 
21772,Trans Island Medical Group,#01-272,322102,1.3208122,103.8621964,doctors amenity
21773,The Scala, , ,1.3510384171007441,103.86536644398257, 
21774,Dean and Deluca,"47, Pekin Street",048775,1.283078,103.8489675,restaurant amenity
21775,MD3, , ,1.295389726028915,103.781147958176,yes building
21776,Tanjong Pagar Food Centre, , ,1.2765516,103.8430933,"restaurant amenity, asian cuisine"
21777,Sunny Island,Changi Road, ,1.3173442,103.9042285,travel_agency shop
21778,Woodleigh, , ,1.3391966,103.8707535, 
21779,Milan Marble Sculpture Gallery,Changi Road, ,1.3176828999999999,103.90659, 
21780,Putra Mas Bridal & Beauty Gallery,Changi Road, ,1.3173535,103.9043011,wedding shop
21781,Bagus,Changi Road, ,1.3176359,103.9062721,yes shop
21782,Twin Fountains EC,Woodlands Avenue 6, ,1.431257449875817,103.79971791777778, 
21783,Guthrie Building,Changi Road, ,1.316650819943333,103.90221420929781,yes building
21784,SPC, , ,1.3141074,103.9317313,fuel amenity
21785,Hello Kitty Town,"79000, Persiaran Puteri Selatan", ,1.4168378,103.6569427, 
21786,Hua Hng Trading Co Pte Ltd,"17, Bah Soon Pah Rd", ,1.4195427843908481,103.8282928576888, 
21787,V Hotel,Bencoolen Street, ,1.298967123335571,103.8507686386697,yes building
21788,Orto, , ,1.412978323272741,103.82953619509489,"yes building, restaurant amenity, chinese cuisine"
21789,Holy Light Church, , ,1.464889124386801,103.75800583308134, 
21790,Church of Christ,"20, Lim Ah Pin Road", ,1.364679228343674,103.88579839085915,"yes building, place_of_worship amenity"
21791,Hotel Grand Pacific,"101, Victoria Street",188018,1.29739298692869,103.85262128320012,yes building
21792,Summer View Hotel, , ,1.301633832124237,103.85232128801576,yes building
21793,Singapore Calligraphy Centre, , ,1.2985423303603731,103.85087949043883,yes building
21794,OneDoctors, , ,1.4172444,103.8345881,clinic amenity
21795,OneDoctors, , ,1.3499221,103.8730547,clinic amenity
21796,18 Chefs, , ,1.3499626999999998,103.8732373,restaurant amenity
21797,Postbank, , ,1.3707269,103.847215,bank amenity
21798,Daily Medical Centre,Lorong Ah Soo, ,1.3513844,103.8794971, 
21799,Saint Andrew's Community Hospital,Simei Street 3, ,1.341729500664817,103.94882052882552,hospital amenity
21800,Pepper Box,Jalan Bunga Rampai, ,1.3387657,103.8862547,restaurant amenity
21801,Yayoiken, , ,1.2995604,103.8539174,restaurant amenity
21802,Siglap Neighbourhood Police Post,Upper East Coast Road, ,1.31395030148208,103.9297551795332,"yes building, police amenity"
21803,179, , ,1.434775749615857,103.77819951380418,yes building
21804,157, , ,1.4343333928429,103.774838562909,yes building
21805,168, , ,1.433024349296849,103.77650082642228,yes building
21806,178, , ,1.434502282038033,103.77763360643762,yes building
21807,160, , ,1.433337129689941,103.77469763576349,yes building
21808,167, , ,1.4336172712771,103.77593533669261,yes building
21809,150, , ,1.435345440927146,103.77367786785318,yes building
21810,175,Woodlands Street 13, ,1.4335955999999999,103.77778140000002,yes building
21811,172, , ,1.433938197114133,103.77751203343492,yes building
21812,Harvey Norman, , ,1.3028788,103.8740209,electronics shop
21813,Crab in da Bag, , ,1.3007483,103.8731041,restaurant amenity
21814,Daiso, , ,1.3025415,103.8739667,variety_store shop
21815,Fairprice Xtra, , ,1.3041749,103.8728359,supermarket shop
21816,Foodfare, , ,1.3023991,103.8733621,food_court amenity
21817,Pasir Ris Secondary School,"390, Tampines Street 21",529400,1.3544249709366332,103.94845246078057,school amenity
21818,652, , ,1.37239215,103.88160030000002,yes building
21819,637, , ,1.3709593500000001,103.87929414999999,yes building
21820,Sri Dewa,Yishun Street 22, ,1.436868,103.8375109,yes shop
21821,Sincere,Yishun Street 22, ,1.4369623,103.8374022,clinic amenity
21822,648, , ,1.372116851673724,103.87981374746191,yes building
21823,635, , ,1.37017818674945,103.87914248723628,yes building
21824,Woodlands Checkpoints, , ,1.4449986,103.7692111, 
21825,POLIKLINIK YUSNILA, , ,1.4352563,103.9023837,clinic amenity
21826,Intermarine Supply,"12, Tuas Avenue 11",<different>,1.3214798738268692,103.64643281209423,yes building
21827,Eng Kong Container Agencies,"13, Tuas Avenue 11",<different>,1.320988929880841,103.64488543671743,yes building
21828,Progress Manufacturing,"2, Tuas Avenue 11",<different>,1.3196001015975392,103.6482790929729,yes building
21829,152, , ,1.369464461422379,103.87260899219439,yes building
21830,152,"152, Serangoon North Avenue 1", ,1.369726998270482,103.872331183526,yes building
21831,Cornerstone Community Church, , ,1.3046852,103.9018787,place_of_worship amenity
21832,Ivins Ivins,Binjai Park1, ,1.3362769,103.7869146,restaurant amenity
21833,Music + Art,Binjai Park, ,1.3363757,103.7869736,music shop
21834,Asia Dry cleaning,Binjai Park, ,1.3366543,103.7870606,dry_cleaning shop
21835,Horse city,"100, Turf Club Rd", ,1.3338649999999999,103.7955339, 
21836,Guardian,"1, Cove Avenue Circus",098537,1.247358,103.8396828,pharmacy amenity
21837,Home-Fix D.I.Y, , ,1.387359,103.8694347,doityourself shop
21838,560, , ,1.370826996143035,103.85919661680826,yes building
21839,561, ,560561,1.3705868139763902,103.857857977864,yes building
21840,559, , ,1.3709735139763901,103.85785927786397,yes building
21841,49, , ,1.302549462649565,103.74632047376325,yes building
21842,Ristorante Amarone,"#01-08/09/10, 168, Robinson Road",068912,1.2774692,103.8477644,"restaurant amenity, italian cuisine"
21843,129, , ,1.390018554527154,103.90257662873601,yes building
21844,722, , ,1.346934199999998,103.96540165,yes building
21845,Yew Tee, , ,1.3974608,103.7474009, 
21846,Woodlands, , ,1.4373881,103.787675, 
21847,Yishun, , ,1.4293839,103.8350282, 
21848,Toa Payoh, , ,1.3322966,103.8473272, 
21849,Upper Changi, , ,1.3417562,103.9612611, 
21850,Ubi, , ,1.3300095,103.8993573, 
21851,Kallang Neighbourhood Police Post, , ,1.3204859,103.8610742,police amenity
21852,110, , ,1.383579988795621,103.90000245443663,yes building
21853,Blk 297A, , ,1.377026585714771,103.74245287160166,yes building
21854,Blk 296E, , ,1.376885858118563,103.74304483546156,yes building
21855,Blk 297, , ,1.377043394897415,103.74185848014204,yes building
21856,Blk 296C, , ,1.376577259640059,103.74234866397539,yes building
21857,Blk 296D, , ,1.376599642355397,103.74307930751725,yes building
21858,ANZ, , ,1.274357,103.8434248,atm amenity
21859,DBS, , ,1.2760124,103.8431335,atm amenity
21860,Admiralty Grove, , ,1.4384937985473472,103.8048293825285, 
21861,100 Pasir Panjang,"100, Pasir Panjang Road",118518,1.275493839731796,103.79578847805205,commercial building
21862,Blossom Spring @ Yishun (U/C), , ,1.427730211504216,103.85099235698647, 
21863,Maison Kayser,"200, Turf Club Road",287994,1.3375682,103.7937623,cafe amenity
21864,Shangri-La Hotel,"22, Orange Grove Road",258350,1.3112474,103.8267568, 
21865,Island Penang Kitchen,"#01-126, 721, Clementi West Street 2",120721,1.302494,103.7644322,restaurant amenity
21866,Santa Grand Hotel (West Coast),"428, Pasir Panjang Road",118769,1.2923344,103.7685897, 
21867,Siloso Beach Resort,"51, Imbiah Walk",099538,1.2549873,103.8145004, 
21868,Sheraton Towers Hotel,"39, Scotts Road",228230,1.3119505,103.8364622, 
21869,Shophouse The Social Hostel,"48, Arab Street",199745,1.3007864,103.8596814, 
21870,Marriott Hotel (Tang Plaza),"320, Orchard Road",238865,1.3051089999999999,103.8328767, 
21871,Reception, , ,1.380387859561807,103.96202765636552,yes building
21872,Indah Samudra Condominium, , ,1.463223238679759,103.74283912803264,yes building
21873,T8, , ,1.380424649999997,103.961828,yes building
21874,Starbucks, , ,1.3020216,103.9052702,cafe amenity
21875,120C, , ,1.385197598520023,103.9039445216605,yes building
21876,269A,"269A, Yishun Street 22",761269,1.4366936,103.8409111, 
21877,T12, , ,1.3808447271116941,103.96229613851435,yes building
21878,Closed Community garden, , ,1.441401880869834,103.79094448325016, 
21879,Open Community Garden, , ,1.4414171814653112,103.79122564824732, 
21880,T11, , ,1.380732250000001,103.9622531,yes building
21881,Open air compound, , ,1.440302327533476,103.78976528255396, 
21882,124C, , ,1.388090972470615,103.90279230875007,yes building
21883,hafary building,"105, Eunos Avenue 3",409836,1.3197895,103.8989778, 
21884,Canberra MRT construction site, , ,1.443174685279912,103.82931607277845, 
21885,Soon Wat, , ,1.3191674,103.9135561,bicycle shop
21886,Petron, , ,1.454631434946125,103.90505528528186,fuel amenity
21887,Malaysian Food Street, , ,1.2571205,103.8216224,food_court amenity
21888,856, , ,1.440492483213782,103.79326525001412,yes building
21889,860, , ,1.439453966741701,103.79402649998954,yes building
21890,855, , ,1.440141416748511,103.79314949999264,yes building
21891,852, , ,1.439585144881099,103.79238109745692,yes building
21892,DSM,12, ,1.456849049999998,103.80245355,yes building
21893,Kolej Kejururawatan, , ,1.461119909149535,103.74722681087422,yes building
21894,Atrina, , ,1.384303307449174,103.89416105441018, 
21895,Main Lecture Theatres 8-11, , ,1.3114986137837241,103.77597289047802,yes building
21896,MINDS - Napiri Training & Development Centre,"7, Lor Napiri",547533,1.3718189000221361,103.87860259287999,social_facility amenity
21897,Starbucks, , ,1.3841706,103.7449225,"cafe amenity, coffee_shop cuisine"
21898,Site Reserved For Church, , ,1.3760155189000711,103.74417791467592,place_of_worship amenity
21899,Tan Ean Kiam Building,"15, Phillip Street", ,1.284472368130663,103.84993270062768,yes building
21900,Royal Group Building,"3, Phillip Street", ,1.284707545785869,103.84999556038125,yes building
21901,174A, , ,1.34960821328028,103.88855126062724,yes building
21902,Blk 109, , ,1.322141202339462,103.77059969035287,yes building
21903,Hougang View, , ,1.363676028567134,103.89127171676648, 
21904,Lian Soo Ind Bldg, , ,1.456459843098244,103.79828727791939,yes building
21905,Popeye, , ,1.3388366,103.7054554,"fast_food amenity, Fried_Chicken cuisine"
21906,709,"709, Ang Mo Kio Central 1", ,1.371154799999999,103.84765389999998,yes building
21907,704,"704, Ang Mo Kio Central 1", ,1.370401699999999,103.84725134999998,yes building
21908,7/11, , ,1.3097564,103.7685356,supermarket shop
21909,The Substation, , ,1.294423,103.8493557, 
21910,Esso, , ,1.2825719,103.8213385,fuel amenity
21911,FC, , ,1.3519335,103.8371032,restaurant amenity
21912,Police Coast Guard Lim Chu Kang Base, , ,1.4454843355865972,103.70684039133958, 
21913,Birdz and Wormz, , ,1.3199209,103.7046429,gift shop
21914,Bongo Burgers, , ,1.3209447,103.7066399,"fast_food amenity, burger cuisine"
21915,New rasa Singapura, , ,1.3055063,103.8228494,bar amenity
21916,Food Lot,"56, Tanglin Road", ,1.3055197,103.8230452,restaurant amenity
21917,Kovan Sports Centre,"60, Hougang Street 21",538738,1.3573285,103.88540704999998, 
21918,Paya Lebar Kovan Community Club,"207, Hougang Street 21",530207,1.357794053883295,103.88628463812294,"yes building, community_centre amenity"
21919,Eagle, , ,1.3209108,103.70565619999999, 
21920,Cnergy,"50, Toh Tuck Avenue", ,1.334300713385722,103.7588421558088,"yes building, fuel amenity"
21921,Yun Chee Bldg 2,10, ,1.3335606667721311,103.88595057642416,yes building
21922,Yun Chee Bldg,577, ,1.333205958880632,103.88603953422535,yes building
21923,SMRT Buses Ltd, , ,1.433599505968975,103.75442423180957,yes building
21924,UOB,"55, Sims Avenue",416551,1.3210107,103.9126767,atm amenity
21925,Circle Line Stage 6 Station worksite, , ,1.272857183269108,103.83614883505732, 
21926,Millchel, , ,1.326253592468418,103.84602803011425,yes building
21927,IBM,9, ,1.336537682599618,103.96511473209131,yes building
21928,"Carlisle Printers & Graphic Designers, Blk1001 Jalan Bukit Merah, #02-11, Singapore 159455",Block 1001,159455,1.2849435,103.8128572,copyshop shop
21929,231, , ,1.314448189011019,103.75062810058427,yes building
21930,239, , ,1.313051661165211,103.75205388675641,yes building
21931,228A, , ,1.31419619092839,103.74898000933787,yes building
21932,247, , ,1.312726010810514,103.7509463324119,yes building
21933,231, , ,1.313504249589996,103.75026405825986,yes building
21934,B15, , ,1.381302772633765,103.96450481397473,yes building
21935,B14, , ,1.38139829671662,103.96420972185366,yes building
21936,Ballaji Bha Awan,Syed Alwi Road, ,1.3098486999999999,103.8552882,"restaurant amenity, vegetarian cuisine"
21937,Anjappar,Syed Alwi Road, ,1.3098199,103.8553295,restaurant amenity
21938,135, , ,1.3882919975779822,103.90500829864582,yes building
21939,Ponnusamy,Syed Alwi Road, ,1.3098846,103.8552559,restaurant amenity
