,name,address,postalCode,latitude,longitude,categories
9467,Yoga Hive,5491 Penn Ave,15206,40.454419034196086,-79.97945706046944,Yoga Studio
9468,Bauerstown VFD St. 259,15 Wible Run Rd,15209,40.49913157420013,-79.97780629920007,Fire Station
9469,P1ss Boy Parking Lot Red 6, ,15212,40.44807491697485,-80.00612369011408,Gastropub
9470,Burgers And Rice Bowl,424 Semple St,15213,40.43669879436493,-79.954337,Asian Restaurant
9471,la cocina nikki, ,15227,40.37784485419552,-79.93905110521231,New American Restaurant
9472,Allegheny Dwellings,Belleau Drive,15212,40.4628150833926,-80.00563154746105,Housing Development
9473,AMA Digital Marketing Summit, ,15222,40.442047,-80.006857,Event Space
9474,Busstop At Fifth And Craft, , ,40.437916370690594,-79.96362750552906,Bus Station
9475,Weldins,413 Wood St,15222,40.439887,-80.000973,Paper / Office Supplies Store
9476,Creative Nonfiction Foundation,5119 Coral St,15224,40.46441728767594,-79.94222044944763,Non-Profit
9477,Family Literacy Center, , ,40.494557147042805,-79.93526413806644,School
9478,Rubinstein's Pittsburgh Office,130 Wabash St,15220,40.43739763880668,-80.03456162564184,Office
9479,Beth El,1900 Cochran Rd,15220,40.39507891396634,-80.05838199507555,Synagogue
9480,Hoolihan Roofing,500 Alger Street,15207,40.42734264132099,-79.94120954850092,Miscellaneous Shop
9481,Tg's Playhouse!!!!!!, , ,40.403337130684335,-80.089608,Speakeasy
9482,Frisch's Sports Lounge,540 Weyman Rd,15236,40.36058605332053,-80.00048303888856,Sports Bar
9483,UPMC Mercy: Child Development, ,15219,40.435775012138286,-79.98636615642103,Nursery School
9484,Historical Society of Mt. Lebanon,200 Lebanon Ave,15228,40.37813389109806,-80.04851717796946,History Museum
9485,Sneaker Villa, , ,40.461246,-79.92421,Department Store
9486,McGuinns Barbershop, ,15217,40.432497,-79.92325,Salon / Barbershop
9487,Palace, ,15202,40.499603271484375,-80.06202697753906,Comedy Club
9488,Piatt Place 4th Floor Break Room,301 5th Ave,15222,40.44091739739618,-79.99953253116023,American Restaurant
9489,Dr Golani, ,15215,40.489931951923424,-79.89553756978601,Doctor's Office
9490,revs kitchen, ,15223,40.49404525756836,-79.95770263671875,Burrito Place
9491,bethel a.m.e. church, ,15219,40.45142042914217,-79.96953212771115,Church
9492,LeMont,1114 Grandview Ave,15211,40.43774209460764,-80.0174584898212,American Restaurant
9493,SAE House,1085 Morewood Ave,15213,40.444962,-79.942773,Fraternity House
9494,Kit & Sarah's Rock-Skipping Spot, , ,40.463069915771484,-79.97908020019531,Harbor / Marina
9495,Carnegie Museums of Pittsburgh,1 Allegheny Ave,15212,40.448002,-80.018105,Art Gallery
9496,@CWPress Beer Barge, , ,40.435885935554154,-80.00706285302724,Beer Garden
9497,Brit's Pad, , ,40.423067808151245,-79.96926248073578,Lounge
9498,Caliente Pizza & Drafthouse,4624 Liberty Ave,15224,40.4620358,-79.9501025,Pizza Place
9499,Jewish Federation Of Greater Pittsburgh Adopt A Highway, , ,40.393696,-80.06314,Other Great Outdoors
9500,American Leigon 565 Troy Hill,Hatteras st.,15212,40.462993411819774,-79.98479868627396,Bar
9501,North Side Overlook,Catoma,15214,40.46283031102469,-80.00566229526301,Scenic Lookout
9502,Tobacco/Beer Outlet,450 56th St,15201,40.481300663730906,-79.95407934172447,Smoke Shop
9503,Joncaire St Steps, ,15213,40.440537427461564,-79.95094017576068,Other Great Outdoors
9504,The Encore on 7th,100 7th St,15222,40.44414,-80.00099,Residential Building (Apartment / Condo)
9505,Prime Time, , ,40.4312427,-79.98511035,Nightlife Spot
9506,Vlp, , ,40.428263,-79.969893,Non-Profit
9507,Suite Level,Heinz Field,15212,40.44667594948543,-80.01570049161687,General Entertainment
9508,Bluebird Kitchen,11 Stanwix St,15222,40.438984651530745,-80.00576922623746,Café
9509,Red Line,Wood St. Station,15222,40.43546497821808,-80.00634,Light Rail Station
9510,Michael Hartrich Art+Frame,2008 E Carson St,15203,40.4263944377532,-79.97039521019249,Art Gallery
9511,13 Engine and Truck,200 Flowers Ave,15207,40.41013283688105,-79.94251562216613,Fire Station
9512,Southminster Child Care Center, , ,40.377918347221524,-80.04584008115977,School
9513,Bob's Bachelor Pad, , ,40.4299041925132,-80.06338456210455,Speakeasy
9514,House Of Hookah,1903 E Carson St,15203,40.42879342667773,-79.97902010317226,Hookah Bar
9515,Casa De La Vista,"Wyoming St, Pittsburgh, PA 15211",15211,40.42965285968181,-80.00614553122733,Nightclub
9516,VA Information Services Lab, , ,40.4799105523453,-79.89506738989078,Government Building
9517,Sharpsburg, ,15215,40.49500145468539,-79.92865704552102,Neighborhood
9518,Point Park University Center, , ,40.43938549341857,-80.00043935381103,College Library
9519,Rewind Memories,2002 Murray Ave,15217,40.43466485630618,-79.9228255580001,Video Store
9520,Spiritworks Home Studio, ,15221,40.428804363123504,-79.86556677679211,Spiritual Center
9521,Sake,2773 Sidney St,15203,40.427378440805086,-79.96506777635307,Asian Restaurant
9522,Fifth Ave and S Highland Ave, , ,40.45201846652027,-79.9240388891638,Intersection
9523,R. Market,256 S Highland Ave,15206,40.457273755280944,-79.92525117066081,Grocery Store
9524,New York Original,4500 Ohio River Blvd,15202,40.491521,-80.060867,Italian Restaurant
9525,Club P,935 Herron Ave,15219,40.45627920968093,-79.9642988244882,Other Nightlife
9526,Summit Medical Services, ,15201,40.460763573646545,-79.97162818908691,Building
9527,Huntington Bank,600 E Ohio St,15212,40.453988829848086,-79.99903595901873,Bank
9528,Arlington Ave., ,15203,40.42863824221346,-80.00004072646483,Road
9529,The Bank Tower,307 4th Ave,15222,40.43972036692383,-80.00116624198158,Building
9530,Tim's House, ,15217,40.44411057652543,-79.92809413535056,Opera House
9531,Adams Bed, ,15232,40.4561009961407,-79.9275561335255,Strip Club
9532,Redbox,420 E Waterfront Dr,15120,40.41249,-79.909904,Video Store
9533,Kaya,2000 Smallman St,15222,40.45160290858569,-79.98445729371775,Caribbean Restaurant
9534,The Drawing Room, , ,40.454451,-79.979497,Art Gallery
9535,Process Engineering Co, ,15228,40.380651607912085,-80.04462649649417,Office
9536,A Taste Of Art,420 Blvd of the Allies,15219,40.4375960426686,-79.99951192295552,American Restaurant
9537,Bob Scherer Locksmith, , ,40.429604,-79.978643,Hardware Store
9538,312 s braddock ave, ,15221,40.44510154607035,-79.89647245489358,Residential Building (Apartment / Condo)
9539,trick or treating, , ,40.46669006347656,-79.92786407470703,Historic Site
9540,South Hills Eye Associates,Washington Rd,15228,40.379784836281544,-80.04498125639118,Eye Doctor
9541,PGW Autoglass, ,15201,40.45778190409551,-79.97104524768827,Automotive Shop
9542,Woosh's Back Porch,117 S 24th St,15203,40.42639182699591,-79.97050719177055,Garden
9543,Tracy's Place,219 8th Avenue, ,40.407379,-79.910254,Boutique
9544,Vapor Room, , ,40.421382,-79.935836,Lounge
9545,Washington & Bower Hill, , ,40.38679517661443,-80.04368305206299,Road
9546,Penn Station,East Busway,15222,40.44392372080716,-79.99212240746226,Bus Station
9547,Hungarian Room,Cathedral of Learning,15213,40.44411292642375,-79.95489120023804,College Classroom
9548,Mediterranean Grill,5824 Forbes Ave,15217,40.43799136230629,-79.92186490114256,Mediterranean Restaurant
9549,Bestwick Auto & Truck Services,3520 Butler St,15201,40.46496084845644,-79.96574648152529,Auto Workshop
9550,PJ Dick/Trumbull,225 N Shore Dr,15212,40.44637795057894,-80.0080384129239,Construction & Landscaping
9551,Tax Settlement Lawyers,"4332 Brownsville Road, #27",15236,40.363141193033954,-79.98422384262085,Lawyer
9552,Jazzie's Diva Clubhouse of Classy Swag,18 Haberman Ave,15211,40.42633425545208,-80.00280142746229,Residential Building (Apartment / Condo)
9553,Chartiers ATF, , ,40.396376,-80.034536,Non-Profit
9554,Farmers Insurance,146 Grant Ave,15209,40.47865603,-79.97046484,Insurance Office
9555,Smitty's,3106 Chartiers Ave,15204,40.453545,-80.06154,Bar
9556,TEDxCMU,5000 Forbes Ave,15213,40.44353987499999,-79.942139,College Auditorium
9557,Dog Park, ,15206,40.47788653743885,-79.92584245849079,Dog Run
9558,Magisterial District Court 05-2-20,5100 W Library Ave,15102,40.36430767509387,-80.02102897285516,Courthouse
9559,Murphy's Tap Room,1106 S Braddock Ave,15218,40.43245960408623,-79.89391881883266,Bar
9560,Hoochi Factory, ,15203,40.43606439339341,-79.97089776061416,Strip Club
9561,Big Shot Bob's House of Wings - Beechview,2102 Broadway Ave,15216,40.405333,-80.029979,Wings Joint
9562,Peanutz,410 E Ohio St,15212,40.453403,-80.001137,Burger Joint
9563,The Court at Leslie, ,15201,40.472984313964844,-79.95791625976562,Basketball Court
9564,breakroom, ,15216,40.396209716796875,-80.0462417602539,Snack Place
9565,7-Eleven,1101 Brookline Blvd,15226,40.3923488580869,-80.0149592757225,Convenience Store
9566,all auto,2366 Eldridge St,15217,40.42959976196289,-79.92244720458984,Auto Garage
9567,David J Sultanov DMD, , ,40.432345,-79.893758,Dentist's Office
9568,Bradford Dorms,1300 Muriel St,15203,40.43002631,-79.98513594,College Residence Hall
9569,Remedy Restaurant and Lounge,5121 Butler St,15201,40.47892682318586,-79.9554430110311,Bar
9570,Alcoa Business Center - Innovations CE,30 Isabella St,15212,40.44817551267654,-80.00111647004623,Conference Room
9571,West Mifflin Soccer Field, , ,40.36327660388467,-79.86364711731,Soccer Field
9572,Bus Stop 36th & Liberty, ,15201,40.462023896217055,-79.96408030813231,Bus Line
9573,Milla Openko D.M.D.,2819 Brownsville Rd,15227,40.38297951221466,-79.97709018333333,Dentist's Office
9574,Rite Aid,1800-1814 Morningside Ave,15206,40.48652823733904,-79.9267273434316,Pharmacy
9575,Duncan Ave,36-54 Duncan Ave,15205,40.43986916541936,-80.07595539092785,Road
9576,Rhine st projects,Rhine st 2100-2170,15214,40.467228979662565,-79.99358052447738,Residential Building (Apartment / Condo)
9577,Kim Do Food Cart,1800 Penn Ave,15222,40.4505459424893,-79.9847276852161,Food Truck
9578,Notary by Dawn, , ,40.49731718896078,-79.97812433386311,Gas Station
9579,Ault C A and Sons Beer Distributors,1325 Grandview Ave,15211,40.438645,-80.020217,Wine Bar
9580,Gloss Society, ,15220,40.417769,-80.04475,Nail Salon
9581,Pa Office Of The Governor, , ,40.44145919137709,-80.00004072646483,Government Building
9582,TMobile Homestead, ,15120,40.41512735501507,-79.92418098991271,Electronics Store
9583,Calabrese Quarters,Duncan Ave.,15205,40.44080971195136,-80.07545242933932,Dive Bar
9584,Oya Sushi,325 Mount Lebanon Blvd,15234,40.369331,-80.035024,Sushi Restaurant
9585,Mr. Magic Car Wash,427 Mount Lebanon Blvd,15234,40.369640003711,-80.03273036387942,Car Wash
9586,Fed Ex Great Hall, ,15212,40.44730841751719,-80.01512722363617,Football Stadium
9587,Sun Penang,5829 Forbes Ave,15217,40.438152932030434,-79.92184774694803,Malay Restaurant
9588,The Legends Tent,Heinz Field, ,40.445527,-80.01412665,Event Space
9589,Frick Fine Arts Library, , ,40.441768,-79.951042,College Library
9590,Rothrock's Kung Fu & Tai Chi,2340 E Carson St,15203,40.42802,-79.971429,Martial Arts Dojo
9591,Alexis ( Lex ) Covato Booth 19, ,15222,40.440933,-80.006132,Art Gallery
9592,Bfg Cafe, ,15206,40.46455404701709,-79.9371767682205,Greek Restaurant
9593,Wilson's Barbeque,Taylor Ave,15212,40.45611993129225,-80.0143301018678,BBQ Joint
9594,University of Pittsburgh School of Health and Rehabilitation Sciences,4028 Forbes Tower,15260,40.44021862701475,-79.95738797981394,University
9595,Peoples Grocery, ,15224,40.464835,-79.941394,Convenience Store
9596,upmc shadyside medical center 4th floor, ,15213,40.45448691919762,-79.94091993768495,Doctor's Office
9597,Jesus State Miracle Center II, ,15235,40.46108974621899,-79.86657854630263,Building
9598,Mt. Lebanon Dermatology, ,15228,40.38100593,-80.04485752,Doctor's Office
9599,Children's Museum of Pittsburgh,10 Childrens Way,15212,40.45279327596145,-80.00656894492906,Museum
9600,'Two Slender Lines' by George Rickey, , ,40.443217,-79.949184,Public Art
9601,Simba Market, , ,40.453619,-80.000179,Convenience Store
9602,A & E Market,105 Brownsville Rd,15210,40.41739978849151,-79.98671023145727,Convenience Store
9603,The Firepit,360 Junius St,15220,40.43281325,-80.03484538333333,Other Great Outdoors
9604,PNC Mortgage,236 Shiloh St,15211,40.42980613147089,-80.00758849741236,Bank
9605,Fox's Pizza Den,221 2nd Ave,15106,40.403291783606065,-80.08964208360794,Pizza Place
9606,2608 Shady,2608 Shady Ave,15217,40.428894,-79.92114901542664,Rock Club
9607,Gluuteny Bakery,1923 Murray Ave,15217,40.43530416440778,-79.92278240334302,Bakery
9608,Escape Room Pittsburgh, ,15120,40.407166,-79.91131,Gaming Cafe
9609,Nellie Bly's Place, ,15228,40.38094125968221,-80.04734446598907,Speakeasy
9610,The Mayoral Throne,"1825 E Carson St, Pittsburgh, PA 15203",15203,40.428592370186834,-79.97937392397168,Speakeasy
9611,Point Park Mail Center,"201 Wood St, Point Park Community Classes, Pittsburgh, PA 15222",15222,40.438484372093626,-80.00167890936147,Post Office
9612,Donna's Desk, ,15232,40.45413534555761,-79.93919771585615,Emergency Room
9613,Party Palace, , ,40.430832,-79.95387,Beer Garden
9614,Pittsburgh Tattoo Company,103 Smithfield St,15222,40.43739161770501,-80.0006040930748,Tattoo Parlor
9615,Carnegie Stage,25 W Main St,15106,40.40622544141599,-80.08863687515259,Performing Arts Venue
9616,Student Center - Athletic Trainer's Room, , ,40.437503814697266,-80.00142669677734,Student Center
9617,Glass Run Road, , ,40.39045830154826,-79.95121965731539,Road
9618,Three Rivers Village School,134 E Elizabeth St,15207,40.407118690073155,-79.94195736778238,School
9619,a dirty polish lives here, ,15205,40.44843292236328,-80.07640838623047,Housing Development
9620,Oak Hill, , ,40.44221900752745,-79.96900771899445,Neighborhood
9621,CMU Training Room, , ,40.441688052463476,-79.94051010942006,College Gym
9622,Margaret Morrison Carnegie Hall,Carnegie Mellon University,15213,40.44211352552334,-79.9415566089063,College Arts Building
9623,Waterfront Building, , ,40.43844837025603,-79.99275589950412,Coworking Space
9624,Life Sized Mousetrap, , ,40.44553750860606,-80.01762227666084,General Entertainment
9625,Sharp Edge Creekhouse,288 W Steuben St,15205,40.440326269118174,-80.08084257040748,Restaurant
9626,the landslide!, ,15219,40.429171741681465,-79.99894858738782,Mountain
9627,"My Car, Ohio-bound!", ,15220,40.41948706420605,-80.04588725199237,Road
9628,Hells Kitchen, , ,40.36548397824587,-79.98456929803226,Residential Building (Apartment / Condo)
9629,Pickles Pizza & Sandwich Emporium,424 E Ohio St,15212,40.45363429268143,-80.0005158026823,Pizza Place
9630,Evergreen Ave at North Ave, ,15209,40.490904032645446,-79.97235623293952,Road
9631,Welch Dorm, , ,40.444214083689154,-79.94034617757647,College Residence Hall
9632,Logan's Pub,301 N Craig St,15213,40.45461206015117,-79.95366846244367,Bar
9633,Toole Autobody,97 McNeilly Rd,15226,40.380044221127,-80.00638032284816,Automotive Shop
9634,Cooper Auditorium, , ,40.44116,-79.942516,College Auditorium
9635,Oakland - Donahue Pavilion, ,15213,40.449131,-79.950323,College Gym
9636,Sally Beauty Supply, , ,40.43112400339206,-79.97801023787255,Cosmetics Shop
9637,Wyld Chyld PGH,"742 Brookline Blvd, Pittsburgh, PA 15226",15226,40.39397430419922,-80.02033996582031,Tattoo Parlor
9638,Riggs, , ,40.44667594948543,-80.01570049161687,Dive Bar
9639,The Lynchersons, , ,40.426538,-79.986211,Beer Garden
9640,Gym., ,15212,40.442173,-80.01469,Gym / Fitness Center
9641,Miss Martha's!, , ,40.430638,-79.953696,Strip Club
9642,Port Authority Potomac Station,Potomac Ave.,15216,40.397267925859175,-80.03651087593042,Light Rail Station
9643,Renewal Inc.,Blvd of the Allies,15222,40.43745993247981,-80.00058133023273,Office
9644,The Burning Bush House of Prayer,40 Pius St,15203,40.42639050366552,-79.97050810218494,Non-Profit
9645,Washington road, ,15228,40.37357975646384,-80.04923826174924,Road
9646,Back Parking Lot, ,15201,40.479589651038886,-79.95718069516776,Parking
9647,Caramel Dulche De Leche, , ,40.428,-79.965555,Cupcake Shop
9648,9th Floor Waiting Room, ,15212,40.45652544972793,-79.99865370748547,Hospital
9649,Dollar Bank,6107 Penn Ave,15206,40.45920472385841,-79.9208682587755,Bank
9650,Coffee Tree Roasters,5840 Forbes Ave,15217,40.43789,-79.92144,Coffee Shop
9651,336 Fisher, ,15219,40.438162,-79.992669,College Classroom
9652,Schnader Harrison Segal & Lewis LLP,"Fifth Avenue Place, Suite 2700",15222-3001,40.442964,-80.007187,Office
9653,Tower Auto Sales,200 Freeport Rd,15238,40.49230246916797,-79.86477732658386,Auto Dealership
9654,The Crackden,Mckee Place, ,40.437768,-79.956291,Fraternity House
9655,Oakland Farmer's Market,221 Schenley Dr,15213,40.44048244860608,-79.95715305611259,Restaurant
9656,Fox And James, ,15225,40.499204770959565,-80.08888378333333,Automotive Shop
9657,Wyndham Grand Hotel Ballroom, , ,40.44120023675635,-80.006075677239,Ballroom
9658,La Brasserie de la beaute, ,15205,40.439796447753906,-80.0534896850586,Brewery
9659,Norfolk Southern,425 Holiday Dr,15220,40.433812,-79.984196,Office
9660,Theta Kappa Delta,Forbes Ave.,15213,40.44287346038458,-79.93763485800142,Sorority House
9661,67, , ,40.44401031185343,-79.92179257363426,Bus Line
9662,Doherty Grad. Parking Lot,1085-1099 Devon Rd,15213,40.444342912930225,-79.93930793543304,Parking
9663,Hair Dresser, ,15219,40.416250265622985,-79.98707068956071,Cosmetics Shop
9664,Cemetery, ,15220,40.406425127494686,-80.04478477416629,Cemetery
9665,York Commons,4003 Penn Ave,15224,40.46559363721859,-79.95755187969645,Residential Building (Apartment / Condo)
9666,ambrose newton log house, , ,40.43159484863281,-79.94187927246094,Playground
9667,Allegheny General Morgue, ,15202,40.4928904243711,-80.06102034203442,Funeral Home
9668,Fox's Pizza Den,659 Woodward Ave,15136,40.47102203034911,-80.07363559226643,Pizza Place
9669,The Coffee Underground, , ,40.459093,-79.922307,Café
9670,Jimmyz's Dungeon,3783 Churchview Avenue Ext,15236,40.385898756860854,-79.93849372639501,Residential Building (Apartment / Condo)
9671,Molly's Pizza,1525 Potomac Ave,15216,40.39713755188681,-80.03582555186392,Pizza Place
9672,Wagner Ave, ,15210,40.39708716704888,-79.97862683973138,Road
9673,Layfette Hotel, ,15215,40.494153570909646,-79.93755928923491,Bar
9674,George's Island Lagoon, ,15212,40.4726367,-79.98431643333333,Pool
9675,Family Hospice Inpatient Unit,310 Fisk St,15201,40.46603541901388,-79.9580435774982,Hospital Ward
9676,Brandon's Synagogue, ,15217,40.42321109924626,-79.92753668676197,Synagogue
9677,Consumer's Produce, , ,40.454007939533774,-79.98430755929917,Office
9678,South Side Grill, , ,40.42206735082554,-79.95707110583554,Bar
9679,Home Decor Liquidators,1601 Liberty Ave,15222,40.44924,-79.98575,Furniture / Home Store
9680,Harun-al-Rashid's Palace of Pleasure, ,15232,40.453056,-79.924947,Speakeasy
9681,Carnegie Mellon Police Department,300 S Craig St,15213,40.445257026928594,-79.9493119238264,Police Station
9682,508, , ,40.45581891338952,-79.93730791847096,Residential Building (Apartment / Condo)
9683,Parkedge Park,238 Parkedge Road,15220,40.41225029899048,-80.06442189216612,Park
9684,Suns Of Intanity,804 Brookline Blvd,15226,40.39366404039924,-80.01999169169898,Tanning Salon
9685,Sammi's, ,15223,40.494140317627114,-79.9580381142045,Event Space
9686,Penn Avenue at 40th Street,Penn Ave,15201,40.465135592338996,-79.95800256729126,Road
9687,"Pennsylvania Commonwealth of - Liquor Control Board, State Liquor Stores, East Liberty",5948 Baum Blvd,15206,40.460409,-79.926595,Liquor Store
9688,Barco Law Library,3900 Forbes Ave,15260,40.4419088480799,-79.95559052425185,College Academic Building
9689,Citizens Bank,1910 Cochran Rd,15220,40.39359804134801,-80.063855946064,Bank
9690,Bus Stop: N Commons at W Commons,N Commons,15212,40.453609466552734,-80.0076904296875,Bus Stop
9691,40 Mount Washington, ,15219,40.43088201691901,-80.00641854467987,Bus Line
9692,Pulaski Club,14 Linhart St,15220,40.44162620182734,-80.03789276882252,Bar
9693,Herschel Field, ,15220,40.440254705321294,-80.0440588776352,Baseball Field
9694,"412 Headquarters, Shadyside campus",5976 Alder St,15232,40.457009566695625,-79.92597362572076,Residential Building (Apartment / Condo)
9695,Apartmento, , ,40.43969540389873,-79.89265063065785,Residential Building (Apartment / Condo)
9696,JamboMedia, ,15220,40.394098,-80.05916476249695,Tech Startup
9697,pioneer amd and west liberty ave, , ,40.39568013219193,-80.03254741942804,Intersection
9698,Sprigg's and Watson's Funeral Home,N Lang Ave,15208,40.458161362645015,-79.94289255086761,Funeral Home
9699,Brookline pool, , ,40.405611991882324,-80.01371204853058,Pool
9700,Klub Kev,215 Seavey Rd,15223,40.496820340465725,-79.95675491148096,Other Nightlife
9701,Nob Hill,3000 Swallow Hill Rd,15220,40.38897945726293,-80.07572173863383,Residential Building (Apartment / Condo)
9702,My Place, ,15211,40.430958,-80.015377,Residential Building (Apartment / Condo)
9703,Kelchner Energy Services, ,15220,40.422045630395516,-80.06066019106574,Building
9704,Quick Zone,3990 5th Ave,15213,40.442506852242474,-79.9560931599283,College Cafeteria
9705,mamas place, ,15209,40.48743485853263,-79.96910058326776,Diner
9706,Carnegie Library of Pittsburgh - Hill District,2177 Centre Ave,15219,40.45118837134197,-79.97251464232271,Library
9707,Allegheny Intermediate Unit,475 E Waterfront Dr,15120,40.41357554772387,-79.90897464603506,Office
9708,IMPAQT Break Room, ,15220,40.42104828418725,-80.06048765059288,Café
9709,AWM,5326 Butler St,15201,40.4825439453125,-79.95159912109375,Tapas Restaurant
9710,In My G Ride, , ,40.443407,-80.006692,Road
9711,11 Stanwix Fitness Center,11 Stanwix St,15222,40.439523835651194,-80.00601448446547,Gym
9712,U-Haul Neighborhood Dealer,900 Sleepy Hollow Rd, ,40.37203,-80.0179,Storage Facility
9713,Pittsburgh Center For Health & Healing, , ,40.43214253978757,-79.89389739644187,Medical Center
9714,UPMC Facilities - SSCS,1900 Mary St, ,40.428241635931286,-79.97101247280446,Non-Profit
9715,Back And Neck Care Center PC, , ,40.43346767907798,-80.06125498504001,Doctor's Office
9716,Mun Liver (The Ghetto),Brownsville Road, ,40.41399052221287,-79.9876987569332,Motel
9717,Tushs, ,15227,40.390527219697795,-79.9632390150539,Bar
9718,Creative Products International, ,15217,40.444867683333335,-79.92690741666667,Office
9719,Citrixburgh, ,15222,40.444115,-80.000661,Office
9720,Pit Stop Cafe, , ,40.442256927490234,-80.02125549316406,Café
9721,Knoxville, ,15210,40.414390192305504,-79.99417031767788,Neighborhood
9722,Airbnb House,142 Meade Ave,15202,40.492924,-80.060461,Bed & Breakfast
9723,Northco,1-299 Beta Dr,15238,40.49643536303892,-79.86520034929345,Building
9724,Laundry,Bryant,15206,40.476116,-79.922057,Laundry Service
9725,Pittsburgh Mirror & Glass,1000 Vinial St,15212,40.45769,-79.99251,Furniture / Home Store
9726,UPMC Cancer Pavilion,5150 Centre Ave,15232,40.45485004317376,-79.94132995605469,Building
9727,Dot's Dollar More Or Less,300 Mount Lebanon Blvd,15234,40.372132122325105,-80.03941954555077,Miscellaneous Shop
9728,Delta Zeta Suite, ,15213,40.44328604157469,-79.95605491601111,Sorority House
9729,Denny Chuvala Pavilion, ,15238,40.489784,-79.86444,Other Great Outdoors
9730,Davis Playground,5700 Hobart St,15217,40.43320089816283,-79.92415334400737,Park
9731,Prantl's Bakery - Market Square,438 Market St,15222,40.441281841723054,-80.00224396887849,Bakery
9732,SUNNYLAND STREET, ,15227,40.38245416071115,-79.98772356086506,Road
9733,Davids Shoes, ,15206,40.46030666838439,-79.92412633580578,Department Store
9734,Coronado Apartments,5260 Centre Ave,15232,40.45557,-79.93886,Residential Building (Apartment / Condo)
9735,USS BSC,1509 Muriel St,15203,40.430150459763226,-79.9839302847446,Office
9736,Brittany's Place,North Side, ,40.452647645597054,-80.01660849180871,Residential Building (Apartment / Condo)
9737,Napoli's Pizza,1525 5th Ave,15219,40.440709,-80.000685,Pizza Place
9738,He Man Woman Haters Club!, , ,40.403642,-79.894371,Bar
9739,Pretty Kitty,936 E 8th Ave,15120,40.40879283730249,-79.89548289783444,Strip Club
9740,Trees Hall,Allequippa St,15213,40.44366972419887,-79.96517288443998,Gym / Fitness Center
9741,Bus Stop,Penn ave,15224,40.465275049209595,-79.95763778686523,Bus Line
9742,APlus at Sunoco,3529-3537 Pennsylvania 88,15234,40.36635240703816,-80.01458377495192,Coffee Shop
9743,Lebanon Shops Pharmacy,300 Mount Lebanon Blvd,15234,40.369254084411246,-80.0345987420502,Pharmacy
9744,The Iggy Garden, ,15224,40.45461274320525,-79.95367368167587,Beer Garden
9745,Oasis Coffee Shop,1912 Brownsville Rd,15210,40.39571095308505,-79.98731099413399,Coffee Shop
9746,On The Bus #2,North ave.,15209,40.479767,-79.972802,Bus Line
9747,Bus Stop, , ,40.462055127632475,-80.02875359769993,Bus Station
9748,Baby Room @ All Abord, ,15215,40.49484177525076,-79.92531778760701,School
9749,Pizza Parma,217 S Highland Ave,15206,40.45839,-79.92479,Pizza Place
9750,Claybourne Apartments,5435 Claybourne St,15232,40.455369,-79.936607,Residential Building (Apartment / Condo)
9751,BallyGoBackwards, ,15201,40.481376508525955,-79.93556945009921,Baseball Stadium
9752,Chubb And Son,120 5th Ave,15222,40.445008,-80.001277,Office
9753,Fireborn Studios,2338 Sarah St,15203,40.426403420511136,-79.97048270977366,Art Gallery
9754,Plants And Flowers By Lisa, , ,40.41742296974526,-79.98648703511981,Flower Shop
9755,King Edward Apartments,4601 Bayard St,15213,40.45039844644671,-79.9500920746853,Residential Building (Apartment / Condo)
9756,MSA,6565 Penn Ave,15206,40.454593464668996,-79.91270921703237,Office
9757,crafton GE meat department, ,15205,40.44891254790844,-80.07687641004055,Butcher
9758,Saint Mark AME Zion,807 Wallace Ave,15221,40.43557288407319,-79.88133265359461,Church
9759,Conicella's Pizza,422 Greenfield Ave,15207,40.42541873478205,-79.94306194216907,Pizza Place
9760,The Best Porch In The World,1207 Illinois Ave #2,15216,40.392093,-80.0312,Outdoors & Recreation
9761,The Market, ,15212,40.447261,-80.006585,American Restaurant
9762,Scoops on the Blvd.,719 Brookline Blvd,15226,40.39448530044902,-80.02099160664586,Ice Cream Shop
9763,Chuck's Barber Shop,"2102 Broadway Ave, Pittsburgh, PA 15216",15216,40.403784432439814,-80.03063688247502,Salon / Barbershop
9764,Dance Pittsburgh,Pin Oak Place,15220,40.41646568687612,-80.03008008949656,Dance Studio
9765,Time Traveler's Express Train, , ,40.483394020596215,-79.92098366732351,Zoo Exhibit
9766,Sally's Beauty Supply,207 S Bouquet St,15260,40.44164406666667,-79.9559768,Cosmetics Shop
9767,Carnegie Library Of Homestead, ,15120,40.40740548725568,-79.89351468492343,Concert Hall
9768,LR6 Auditorium - Scaife Hall,"3550 Terrace St, University of Pittsburgh, Pittsburgh, PA 15213",15213,40.44272640407781,-79.96182955782683,College Auditorium
9769,Starbucks, ,15206,40.464019825692255,-79.92289114389794,Coffee Shop
9770,Doc Smith (Chiropractor),5172 Liberty Ave,15224,40.457261566666666,-79.9417342,Chiropractor
9771,McKenzie's,1705 Penn Ave,15221,40.443469,-79.866309,Gas Station
9772,The Oskin Fire Pit,628 Ascension Dr E,15122,40.37171173095703,-79.86717224121094,Other Great Outdoors
9773,Anthony's Pizza,7107 Harrison Ave,15218,40.421951975,-79.89737927913666,Pizza Place
9774,The Penthouse,5327C Beeler Street,15217,40.445612,-79.934923,Playground
9775,South Neville, , ,40.4465554,-79.9493224,Trail
9776,Petersen Sports Complex, , ,40.44492089647174,-79.96484511298402,Baseball Field
9777,Quest Diagnostics,241 Freeport Rd,15215,40.49137585932086,-79.90863052217124,Doctor's Office
