,name,address,postalCode,latitude,longitude,categories
10163,Tesco,"76, Duke Street",EH6 8HL,55.969804903265604,-3.170390750465805,"supermarket shop, yes building"
10164,XL Electrical,"29, Home Street", ,55.9430258,-3.2034619,hardware shop
10165,William Hill, , ,55.9425071,-3.2033033,bookmaker shop
10166,Ingliston Park & Ride, , ,55.9400538,-3.3540279, 
10167,Barber Road,"17, Easter Road", ,55.958815799999996,-3.1719907,hairdresser shop
10168,Erskine Edinburgh Home, , ,55.908148512922004,-3.141242882452011,yes building
10169,Dean Bowling Club, , ,55.958163274266354,-3.2182150919733292, 
10170,Koala, , ,55.9457654,-3.267937, 
10171,Saint Leonard's Hall, , ,55.94010149440151,-3.171182440866578,yes building
10172,Scotmid,"36-38, Raeburn Place",EH4 1HN,55.9592558,-3.2115094,supermarket shop
10173,The Buccleuch, , ,55.8941779,-3.0697975,"pub amenity, traditional cuisine"
10174,Kagyu Samye Dzong (Tibetan Buddhist Meditation Centre),"25, Bernard Street",EH6 6SH,55.9755677,-3.167749,community_centre amenity
10175,Murieston Park, , ,55.94042708272921,-3.22667672724592, 
10176,Starbucks,"116-118, Canongate", ,55.9515573,-3.1786333,cafe amenity
10177,Kismot,"29, St Leonard's Street", ,55.943424,-3.1801919,"restaurant amenity, indian cuisine"
10178,Fairmile House Nursery,"2, Oxgangs Road", ,55.9019137,-3.2057824999999998,kindergarten amenity
10179,Fairmilehead Dental Practice,"6, Oxgangs Road", ,55.902039,-3.2064865,dentist amenity
10180,Tazza di Caffe,"44, Dundas Street",EH3 6JN,55.9575709,-3.1997738,"cafe amenity, coffee_shop cuisine"
10181,east PIZZAS,"7, Commercial Street",EH6 6JA,55.9764272,-3.1711191,"restaurant amenity, pizza cuisine"
10182,Stewart's Melville RFC, , ,55.969394712498584,-3.218826797738159, 
10183,The Photography Gallery,"23A, Dundas Street",EH3 6QQ,55.9570652,-3.1987887,art shop
10184,Craigmillar Park Bowling Club Pavilion, , ,55.927509839589405,-3.17096310732937,club_house building
10185,Bedlam Theatre,"11B, Bristo Place",EH1 1EZ,55.94623690553971,-3.190662820296819,"university building, theatre amenity"
10186,Playdays,"4, East Suffolk Road", ,55.929632784947756,-3.168648079936969,kindergarten amenity
10187,Newbank Lodge, , ,55.97313242805266,-3.209991102883747,yes building
10188,The Edinburgh Tapestry Company, , ,55.94808881820954,-3.18493541329837,yes building
10189,Friday Club, , ,55.9398606,-3.1192382,community_project amenity
10190,Victoria Park Allotments, , ,55.974337549999994,-3.1916978, 
10191,A&R Coachworks,"50, West Bowling Green Street", ,55.9722989,-3.1857152,car_repair shop
10192,Edinburgh West Retail Park, , ,55.929332039979734,-3.246828559947544, 
10193,The Norhet, , ,55.9655583,-3.2726116,pub amenity
10194,Encounter China,"18A, Brougham Street", ,55.943452,-3.2023048,"fast_food amenity, chinese cuisine"
10195,William Hill,"20, Portland Place",EH6 6LA,55.9781076,-3.1808986,bookmaker shop
10196,Oxfam Book Shop,Morningside Road,EH10 4QQ,55.9283372,-3.2096631,books shop
10197,Barnton Park Lawn Tennis Club, , ,55.9676628940417,-3.278939733674001, 
10198,Old Police Call Box, , ,55.95612230039782,-3.172374031608727,yes building
10199,Krua Khun Mae,"29, Cockburn Street",EH1 1BN,55.9507358,-3.190035,"restaurant amenity, thai cuisine"
10200,Varcity North, , ,55.971459477547995,-3.236353703480837, 
10201,Starbucks,Simpson Loan, ,55.9440591,-3.191918,cafe amenity
10202,Observatory House, ,EH7 5AA,55.954785137672225,-3.184166281816808,yes building
10203,Stenhouse Community Bowling Club Pavilion,"24B, Stenhouse Place West",EH11 3JS,55.9316854,-3.2596425,social_centre amenity
10204,Cafe Nero, , ,55.9483471,-3.3652766,cafe amenity
10205,Gorgie Mills Bowling Club Pavilion,"8, Alexander Drive",EH11 2RH,55.9369254,-3.2412662,social_centre amenity
10206,Rocksalt Caf Deli,"46, Constitution Street", ,55.9748242,-3.1673277,cafe amenity
10207,Fountain Brewery Bowling Club Pavilion,"169, Slateford Road",EH14 1PB,55.9300132,-3.2381565,social_centre amenity
10208,Express Burrito,West Nicolson Street, ,55.9447317,-3.1852668,cafe amenity
10209,Deadhead Comics,"47, West Nicolson Street",EH8 9DB,55.9445687,-3.1855914,books shop
10210,Adora Bubble Tea,"37, West Nicolson Street",EH8 9DB,55.9446739,-3.185385,cafe amenity
10211,The Murrayfield Nursery,"52, Saughton Crescent", ,55.9436835,-3.2548129,kindergarten amenity
10212,J. Bell & Co.,"44, Saughton Crescent", ,55.9438869,-3.2542111, 
10213,Secret Arcade, , ,55.9504119,-3.1888113,bar amenity
10214,Cammo Tower, , ,55.95417942134317,-3.321455467421721,ruins building
10215,Digger, , ,55.9446994,-3.1853312,gift shop
10216,St Mark's Park, , ,55.968118460248064,-3.193077011904075, 
10217,Hertz,"10, Picardy Place", ,55.9570161,-3.1870662,car_rental amenity
10218,The Blue Blazer,"2, Spittal Street", ,55.9459463,-3.2031782,pub amenity
10219,Sainsbury's,"185, Craigleith Road", ,55.9574399,-3.240794,supermarket shop
10220,Heriot Watt Student Union, , ,55.91109479711847,-3.318060951920546,"student_union building, pub amenity"
10221,Flight Centre,"40, North Bridge", ,55.9506291,-3.1880368,travel_agency shop
10222,Edinburgh Clothing Company,"93, South Bridge", ,55.9490409,-3.1872195,clothes shop
10223,Victoria Manor Care Home, , ,55.96196579200145,-3.175433389632278,"residential building, social_facility amenity"
10224,BT Exchange,"8, Maybury Drive", ,55.94908353949009,-3.312234446183996,office building
10225,Xiangbala Hotpot,"63, Dalry Road", ,55.9442121,-3.2179551,"restaurant amenity, chinese cuisine"
10226,Farmer Autocare,"19C, Strathearn Road", ,55.9344118,-3.194524,car_repair shop
10227,Pret A Manger, , ,55.9519177,-3.1895428,fast_food amenity
10228,Wok Inn, , ,55.9025049,-3.1559916,"fast_food amenity, chinese cuisine"
10229,Parkside Bowling Club, , ,55.93989581655634,-3.172894347644155, 
10230,Waterstones,Fort Kinnaird,EH15 3RD,55.9340114,-3.1041555,books shop
10231,Vaporised, , ,55.9532278,-3.114692,yes shop
10232,Destiny Church, , ,55.93908736508789,-3.228111443311763,"church building, place_of_worship amenity"
10233,The India Cross, , ,55.9489614,-3.1969169, 
10234,CitiDogs, , ,55.9074033,-3.2563037,pet shop
10235,bite me!,"167, Morrison Street", ,55.9460033,-3.2127968,fast_food amenity
10236,Colinton Opticians,"56, Bridge Road", ,55.9073725,-3.2583188,optician shop
10237,Colinton Arts,"52, Bridge Road", ,55.9073683,-3.2581823,art shop
10238,Colinton Hair Design, , ,55.907575,-3.2558086,hairdresser shop
10239,Pure Gym,"15, Lauriston Place",EH3 9EN,55.944215,-3.194307, 
10240,The Royal Mile Factory Outlet,"133-135, Canongate", ,55.9517329,-3.1786887999999998,clothes shop
10241,SWS Chinese Takeaway,"8, Stenhouse Cross", ,55.9328379,-3.2599377,"fast_food amenity, chinese cuisine"
10242,Neanie Scot,"131, Canongate", ,55.9517524,-3.17859,gift shop
10243,Lewis & Hickey,"1, St Bernard's Row", ,55.9590022,-3.2096065, 
10244,Best One, , ,55.9302264,-3.2676609,convenience shop
10245,ALF Insulation Services,"137, Pitt Street", ,55.9737764,-3.1838585, 
10246,Edinburgh Bacon Company,"119-121, Pitt Street", ,55.9737077,-3.1843309,butcher shop
10247,I love Edinburgh,"125, Canongate", ,55.951783,-3.1784351,gift shop
10248,Machina Espresso,"2, Brougham Place", ,55.9427851,-3.2011908,"cafe amenity, coffee_shop cuisine"
10249,Thistle Street Bar,"39, Thistle Street", ,55.9540937,-3.1989693,pub amenity
10250,Costa, , ,55.9352821,-3.1058732,"cafe amenity, coffee cuisine"
10251,Five Guys, , ,55.9350718,-3.1057363,restaurant amenity
10252,Chiquito, , ,55.9349687,-3.1057811,restaurant amenity
10253,Condor Car Hire, , ,55.94189862793247,-3.206630795401985,car_rental amenity
10254,Old Calton Burial Ground,Waterloo Place, ,55.95405504795292,-3.186105626247063, 
10255,Odeon, , ,55.9353363,-3.105621,cinema amenity
10256,Pizza Express, , ,55.9351748,-3.1056914,restaurant amenity
10257,Ginger Snap,"3-5, Corunna Place", ,55.972041,-3.1757261, 
10258,Caledonian Building & Landscaping Ltd,"2, Corunna Place", ,55.9718925,-3.1760607, 
10259,SP Dataserve Ltd,"4, Corunna Place", ,55.9718534,-3.1759373, 
10260,Clark's Foodstore,"47-53, Leith Walk",EH6 8LS,55.9696933,-3.1722263,convenience shop
10261,Adams Whyte Criminal Lawyer,"26, Leith Walk", ,55.9701739,-3.172689, 
10262,Queen Victoria Statue, , ,55.9707008,-3.1716223, 
10263,The Mermaid,"43-45, Leith Walk",EH6 8LN,55.9697713,-3.1721538,"fast_food amenity, fish_and_chips cuisine"
10264,Cranley Nursery Annex, , ,55.908564033417186,-3.271818162543318,yes building
10265,UoG Wholesale Ltd,"6, Corunna Place", ,55.9718118,-3.1758112, 
10266,Hotel Ceilidh-Donia,"14-16, Marchhall Crescent", ,55.9360093,-3.1684203, 
10267,John Burnett House, , ,55.9391043318872,-3.1709119735057882,yes building
10268,Cafe Voltaire,"36-38, Blair Street", ,55.9489093,-3.1872526,bar amenity
10269,Dance Podiatry/Chiropody, , ,55.9419573,-3.2998735,clinic amenity
10270,New Garden Grove Chinese Takeaway,"44, Dalkeith Road", ,55.9385491,-3.1741333,"fast_food amenity, chinese cuisine"
10271,Chiropractic Health,"5, Colinton Road",EH10 5DP,55.9338687,-3.2105746,chiropractor amenity
10272,Chef Chi,"324, Portobello High Street", ,55.9511723,-3.1075996,"restaurant amenity, chinese cuisine"
10273,Dental Express,"310-312, Portobello High Street", ,55.951292,-3.1080828,dentist amenity
10274,At The Coast,"306, Portobello High Street", ,55.9513663,-3.1084159,beauty shop
10275,Mac & Milan,"308, Portobello High Street", ,55.9513374,-3.1082625,hairdresser shop
10276,Frederick Street Post Office,"40, Frederick Street",EH2 1EY,55.9532918,-3.2008836,post_office amenity
10277,The Queen's Hall,"87-89, Clerk Street",EH8 9JG,55.94122251114697,-3.181777653134276,"yes building, theatre amenity"
10278,Mostyn McKenzie, , ,55.9805804,-3.1783147,shoes shop
10279,Yuu Beauty,"38, Craighall Road", ,55.976919,-3.1972663,beauty shop
10280,Studio 10,Slateford Road,EH14 1LR,55.925026,-3.245967,hairdresser shop
10281,Cash for Clothes, , ,55.9250766,-3.245929,clothes shop
10282,Old Police Call Box, , ,55.93827304280768,-3.193156487073154,yes building
10283,Just Chairs,"71, Inverleith Row", ,55.9658073,-3.2035606,furniture shop
10284,J Van Vliet Ltd,"18-20, Stenhouse Mill Wynd", ,55.9290708,-3.25487,florist shop
10285,ong gie,"22, Brougham Place", ,55.9426772,-3.2016327,"restaurant amenity, korean cuisine"
10286,Rodi,"121, Morrison Street", ,55.9459276,-3.2110369,"restaurant amenity, turkish cuisine"
10287,National,"72, Stevenson Road", ,55.9368778,-3.2433028,car_repair shop
10288,Goodtrees Neighbourhood Centre, , ,55.91475979672026,-3.139771700171571,"community_centre building, community_centre amenity"
10289,Carpet Rite,"181, Morrison Street", ,55.9460256,-3.2131802,carpet shop
10290,Grove Bedding,"266, Morrison Street", ,55.9463153,-3.2156353,bed shop
10291,Riccarton Garden Centre, , ,55.902432753042085,-3.312326257051891,garden_centre shop
10292,Bangla Kitchen,"67-69, Main Street", ,55.9656266,-3.2709732,"fast_food amenity, indian cuisine"
10293,Pregnancy and Parents Centre,"10, Lower Gilmore Place",EH3 9NY,55.9415397,-3.2093878,community_centre amenity
10294,Yee's Hung Ga Kung Fu Academy,"10B, Lower Gilmore Place",EH3 9NY,55.9413977,-3.2094964, 
10295,O2, , ,55.9809826,-3.178329,mobile_phone shop
10296,Cameron House Nursery School, , ,55.931073612807175,-3.160831826189749,"yes building, kindergarten amenity"
10297,Whitespace,"36, King's Stables Road",EH1 2EU,55.9489902,-3.204805, 
10298,Union Of Genius,"8, Forrest Road",EH1 2QN,55.9459649,-3.1908344,"restaurant amenity, soup cuisine"
10299,Dusit,"49a, Thistle Street", ,55.9540148,-3.1994866,"restaurant amenity, thai cuisine"
10300,Piemaker,"38, South Bridge", ,55.9486426,-3.1865774,fast_food amenity
10301,Subway,"9-10, South Bridge", ,55.9496783,-3.187136,fast_food amenity
10302,Saint Leonard's Police Station and Divisional Headquarters, , ,55.94314602678265,-3.179012979997029,"yes building, police amenity"
10303,Maxies,"5B, Johnston Terrace",EH1 2PW,55.9485947,-3.1945597,restaurant amenity
10304,Mariachi,"7, Victoria Street", ,55.94849,-3.1938871,"restaurant amenity, mexican cuisine"
10305,Avis, , ,55.9464793,-3.3581547,car_rental amenity
10306,Coral,"24-26, Great Junction Street", ,55.9711154,-3.1725547,bookmaker shop
10307,Moredun Library, , ,55.91345709151778,-3.134949637678928,"library building, library amenity"
10308,J.P Optometrist,"20, Great Junction Street", ,55.9710586,-3.1724655,optician shop
10309,SCB Vehicle Dismantlers, , ,55.92765100144873,-3.408713723598324, 
10310,Creagh Concrete, , ,55.92815015651941,-3.416337022541774, 
10311,Scottish National Gallery of Modern Art Two,"73, Belford Road",EH4 3DR,55.951832383537685,-3.224201538779123,yes building
10312,Royal High Sports Club, , ,55.96470179700159,-3.285970199611052,yes building
10313,City Car Club, , ,55.945643,-3.212655,car_sharing amenity
10314,Spanish Civil War Memorial, , ,55.9507194,-3.1949521, 
10315,ALDI, , ,55.94226855767065,-3.067990527603104,"supermarket shop, retail building"
10316,Roseburn Bar,"1, Roseburn Terrace", ,55.9453683,-3.2338696,pub amenity
10317,Wolfits,"200, Rose Street", ,55.9513366,-3.2050641,fast_food amenity
10318,Rowat Roofing,"25, New Broompark", ,55.98066536371455,-3.23137963500337,industrial building
10319,Celtic Craft Centre,"2, Paisley Close", ,55.950616,-3.1860868,clothes shop
10320,Nether Currie Primary School, , ,55.9001670200602,-3.30270476327217,school amenity
10321,Juniper Green Village Hall, , ,55.9054132637341,-3.287379707073834,"yes building, community_centre amenity"
10322,Ten Hill Place,"10, Hill Place", ,55.9463681,-3.1836097, 
10323,Colinton and Craiglockhart Dells, , ,55.91591903838391,-3.254052134950918, 
10324,Old Police Call Box, , ,55.903280949999996,-3.2851168,yes building
10325,Redwood Bistro,"1, Meadow Place Road", ,55.9424641,-3.292854,restaurant amenity
10326,SPACE, , ,55.9352849,-3.131286,third sector offices amenity
10327,Craig Booth,"34-36, Braid Road",EH10 6AD,55.9236026,-3.2095843, 
10328,Homestyle Blinds & Shutters,"24, Comiston Road",EH10 5QE,55.9246027,-3.2100839,interior_decoration shop
10329,Munro Community Centre, , ,55.960283394668004,-3.2898797165642932,"yes building, community_centre amenity"
10330,Windmill Malthurst Service Station, , ,55.9561439,-3.2435779,fuel amenity
10331,The Upstairs Cafe, , ,55.921608,-3.1720423,cafe amenity
10332,Screwfix, , ,55.92777143451929,-3.297341349126411,yes building
10333,Ravelrig Quarries, , ,55.88852827362734,-3.374591499562455, 
10334,Mace,"7, Marischal Place", ,55.9571457,-3.2491508,convenience shop
10335,"e dental, health and beauty","52, Minto Street",EH9 2BR,55.9371921,-3.178151,dentist amenity
10336,William Fraser Centre, , ,55.9288780559773,-3.21598728859414,yes building
10337,South Farm, , ,55.90218193566727,-3.134708808733136, 
10338,Catholic Church of St Teresa, , ,55.93210178370208,-3.129048408917813,"yes building, place_of_worship amenity"
10339,G.H. Brundle, , ,55.93654139374698,-3.405886958181439,commercial building
10340,The Blackbird,"37-39, Leven Street",EH3 9LH,55.9410838,-3.2037107,pub amenity
10341,B&M, , ,55.97917562013106,-3.23265166520543,"yes shop, yes building"
10342,Lidl, , ,55.9790006292965,-3.234070281338513,"supermarket shop, yes building"
10343,Domino's, , ,55.8929439,-3.0728223,fast_food amenity
10344,Cavaliere, , ,55.8946559,-3.0689838,"restaurant amenity, italian cuisine"
10345,Battison Dental Care, , ,55.9653338,-3.2728137999999998,dentist amenity
10346,North British Distillery, , ,55.939562937320034,-3.23523012819513, 
10347,Studio LR,"25, Breadalbane Street", ,55.971817,-3.1809474, 
10348,SecuriGroup,"9, Breadalbane Street", ,55.9715769,-3.1814978, 
10349,Coda Octopus,"33, Breadalbane Street", ,55.9716378,-3.1808194, 
10350,Len Lothian Storage, , ,55.98195045,-3.22496665,"storage_rental shop, yes building"
10351,Cranley Nursery,"226, Braid Road",EH10 6NZ,55.9092915,-3.2095993,kindergarten amenity
10352,Xtreeme Karting, , ,55.936990743801104,-3.40643040834614,commercial building
10353,Kingfisher,"69-71, Bread Street", ,55.9459213,-3.2022224,fast_food amenity
10354,RBS Landscaping depot, , ,55.937044109573876,-3.3309042588556252,yes building
10355,Real McCoy Barber,"2, Wardlaw Place", ,55.9372337,-3.2342184,hairdresser shop
10356,Pickfords Storage, , ,55.98200985585996,-3.227066111292872,yes building
10357,Corinthian Quay, , ,55.98138949867718,-3.223481894478561,yes building
10358,Braid Vets, , ,55.89252,-3.072899,veterinary amenity
10359,Epworth Halls, , ,55.94547104761899,-3.185713682880588,yes building
10360,Guru Nanak Gurdwara Edinburgh,"1, Sheriff Brae",EH6 6ER,55.9745760128553,-3.17547426353381,"yes building, place_of_worship amenity"
10361,Subway, , ,55.8941296,-3.070291,fast_food amenity
10362,Flodden Wall, , ,55.946555175799986,-3.193258041067904, 
10363,Fishers,"58, Thistle Street", ,55.9538415,-3.199534,"restaurant amenity, seafood cuisine"
10364,Believe Fitness,"62, Granton Road", ,55.9732883,-3.2152016,sports shop
10365,Old Police Call Box, , ,55.97449614999999,-3.177550149999999,yes building
10366,Taylor Gardens, , ,55.97444856846983,-3.177773155636928, 
10367,Northern Delivery Services,"24, New Broompark", ,55.98066510355543,-3.231232773096782,industrial building
10368,Inspire International,"55, Nicolson Street",EH8 9BZ,55.9456357,-3.1849337,yes shop
10369,Russell Road Industrial Estate, , ,55.94299177658552,-3.227488218044687, 
10370,Circus Lane, , ,55.95805688189679,-3.204455676675103, 
10371,Jessie Mays, , ,55.9368745,-3.2377773,pub amenity
10372,Tesco, , ,55.98346741259811,-3.401457532093989,"supermarket shop, yes building"
10373,New Whites,"26-28-30, Swanfield", ,55.9727383,-3.1765585,laundry shop
10374,Farnbeck Limited,"36, Swanfield", ,55.972791,-3.1771482, 
10375,Eastern Electric,"1, New Broompark", ,55.980691892926444,-3.23045552005685,industrial building
10376,Bruntsfield Nursery,"7, Blantyre Terrace", ,55.9344136,-3.2126517,kindergarten amenity
10377,Barnardos Donation Centre,"16A, Earlston Place", ,55.9572778,-3.1664629,charity shop
10378,SANDEMANs, , ,55.9499815,-3.1884895, 
10379,Bombay Feast,"32, Hillhouse Road", ,55.960426,-3.2566199,"fast_food amenity, indian cuisine"
10380,Cairngorm,"41A, Frederick Street", ,55.9533858,-3.2003255,"cafe amenity, coffee_shop cuisine"
10381,papii,"101, Hanover Street", ,55.9545683,-3.1975115,fast_food amenity
10382,Hermiston Park and Ride, , ,55.9170019,-3.3132338,charging_station amenity
10383,Catwalk,"8A, Montagu Terrace", ,55.9707505,-3.2082879,clothes shop
10384,Lady Haigs Poppy Factory,"9, Warriston Road",EH7 4HJ,55.9656212,-3.1981881, 
10385,West Stand, , ,55.961562659835764,-3.1660381232190042,yes building
10386,Heineken, , ,55.9324096823477,-3.29839327962617,yes building
10387,Angus Fling,"27, George IV Bridge",EH1 1EN,55.947283,-3.1916106,cafe amenity
10388,TSB,"174-176, Gorgie Road", ,55.9379488,-3.232323,bank amenity
10389,Koyama,"20, Forrest Road",EH1 2QN,55.945777,-3.1908745,"restaurant amenity, japanese cuisine"
10390,Tax Assist Accountants,"105-107, Easter Road", ,55.9603628,-3.171638, 
10391,Trim & Trig Hair,"97, Easter Road", ,55.9602078,-3.1716765,hairdresser shop
10392,Imagina Studio Photography,"101, Easter Road", ,55.9602799,-3.1716585999999998,photo shop
10393,Marilyn Hair & Beauty,"89, Easter Road", ,55.960096899999996,-3.1717041,hairdresser shop
10394,MK Smart Cut,"99, Easter Road", ,55.9602488,-3.1716664,hairdresser shop
10395,Theodore David,"25, Montagu Terrace", ,55.9698937,-3.2074754,antiques shop
10396,PI-KU Collective,"39, Candlemaker Row", ,55.9476181,-3.1925275,fashion shop
10397,The Well,"25, Nicolson Square",EH8 9BX,55.9454719,-3.1856936,"cafe amenity, coffee_shop cuisine"
10398,Scotmid,"137, Granton Road", ,55.9765746,-3.2155952,convenience shop
10399,John Livingston's Tomb, , ,55.9343924,-3.2060025, 
10400,Keith Gunn Electrical Solutions,"21, Strathearn Road",EH9 2AB,55.934806,-3.1945374,lighting shop
10401,Contract Heating, , ,55.92545475110151,-3.293501712604889,yes building
10402,Mausoleum of David Hume, , ,55.953411447538464,-3.186100269614261,yes building
10403,Universal quad/paintball, , ,55.97293755420974,-3.387650399064989, 
10404,Cala (Brunswick Road), , ,55.960598446036244,-3.177448200285702, 
10405,Xchange Handbags and Essentials,"20, Montagu Terrace",EH3 5QR,55.970079,-3.2076529,bag shop
10406,Inverleith Salesroom,"22, Montagu Terrace",EH3 5QR,55.9700088,-3.2075857,furniture shop
10407,Village Hotel,"140, Crewe Road South",EH4 2NY,55.96793636397423,-3.234428777102762,hotel building
10408,Baguette Express, , ,55.8947919,-3.0692679,fast_food amenity
10409,Barn, , ,55.8951183,-3.0682983,cafe amenity
10410,Shoe Zone, , ,55.8940354,-3.070212,shoes shop
10411,Your Move, , ,55.8941866,-3.0709805,estate_agent shop
10412,Bon Bon, , ,55.8942093,-3.0709118,hairdresser shop
10413,M & Co, , ,55.8942475,-3.0708236,clothes shop
10414,Rustic Roots, , ,55.8947438,-3.0693939,yes shop
10415,William Purves, , ,55.8928984,-3.0723086,funeral_directors shop
10416,Dalkeith Pet Store, , ,55.89335,-3.0722532,pet shop
10417,Royal Terrace Gardens, , ,55.957304239729226,-3.177391075683511, 
10418,Ferryhill Primary School, , ,55.963016613808506,-3.250977267712523,school amenity
10419,Artisan Cheesecakes,"104, Bruntsfield Place",EH10 4ES,55.9371965,-3.2072254,confectionery shop
10420,Holiday Inn Express Edinburgh-Royal Mile, , ,55.949280228295535,-3.184633447386841,yes building
10421,Best in Scotland,"2-3, North Bank Street",EH1 2LP,55.9499111,-3.193318,gift shop
10422,Suck, , ,55.9068279,-3.4251603, 
10423,"Robert Fergusson, Scots Poet", , ,55.9515659,-3.1793762, 
10424,Holiday Hotel,"6, West Coates", ,55.9459995,-3.2300712, 
10425,Green Investment Bank,"144, Morrison Street", ,55.9460033,-3.2081889,bank amenity
10426,The Red Door Gallery,"42, Victoria Street", ,55.9485053,-3.1945029,gift shop
10427,PwC,"144, Morrison Street", ,55.9458929,-3.2080782, 
10428,Capital Hair & Beauty, , ,55.92230799583056,-3.297876914198517,yes building
10429,Rabble,"55A, Frederick Street", ,55.9539665,-3.200687, 
10430,Waterloo Bar,"3, Waterloo Place",EH1 3BG,55.9536574,-3.1880643,pub amenity
10431,Thistle Hotel,"59, Manor Place", ,55.9502843,-3.2173278, 
10432,GH Hairdressing,"198, Portobello High Street", ,55.9525018,-3.113015,hairdresser shop
10433,My Dentist,"216, Portobello High Street", ,55.9523299,-3.1122481,dentist amenity
10434,Harrys Treats,"214, Portobello High Street", ,55.9523407,-3.1122943,pet shop
10435,City Roofing,"58, Portobello High Street", ,55.9548568,-3.1173048,trade shop
10436,Cooperative Funeral Directors,"60, Portobello High Street", ,55.9548261,-3.1172531,funeral_directors shop
10437,Wooton Phamacy,"168, Portobello High Street", ,55.9527984,-3.1138584,pharmacy amenity
10438,Roddinglaw Business Park, , ,55.9266501547608,-3.344907146670602, 
10439,Joanne's Dog Grooming,"28, Portobello High Street", ,55.9553311,-3.1182344,pet shop
10440,Avalon Collectable Gifts,"116B, Rose Street", ,55.9520183,-3.2009622,gift shop
10441,City Electrical Factors,"4-6, Graham Street", ,55.972302,-3.186447,electrical shop
10442,eh15,"24, Milton Road East",EH15 2PP,55.9436992,-3.0984078,restaurant amenity
10443,Dovecot Shop,"10, Infirmary Street",EH1 1LT,55.9481656,-3.1849526,art shop
10444,Duddingston Kirk, , ,55.94116106994719,-3.149080477121449,place_of_worship amenity
10445,Burnett Pollock Architects,"17B, Graham Street", ,55.9727484,-3.185963, 
10446,Ashbrook Motor Services,"2, Graham Street", ,55.9719697,-3.1869753,car_repair shop
10447,Social Bite,"131, Rose Street", ,55.951875,-3.2026857,fast_food amenity
10448,Laing,"23, Frederick Street", ,55.9524277,-3.1997431,jewelry shop
10449,King's Buildings House, , ,55.923481023368865,-3.174801927468164,yes building
10450,Edinburgh Playhouse,"18-22, Greenside Place", ,55.95672290630699,-3.184919626838749,"theatre building, theatre amenity"
10451,Emma Roy,"31-33, Leith Street",EH1 3AT,55.9540879,-3.1875377,clothes shop
10452,B-Kilted,"39, Leith Street",EH1 3AT,55.9541905,-3.1874207,clothes shop
10453,Deli Fresco,"41, Leith Street",EH1 3AT,55.9542168,-3.1873945,cafe amenity
10454,St. Giles' Cathedral Caf, , ,55.9493479,-3.190607,cafe amenity
10455,Barish,"37, Leith Street",EH1 3AT,55.9541323,-3.1874861,cafe amenity
10456,Rudolf Steiner School, , ,55.93172331043625,-3.223797824703374,school amenity
10457,Leith Theatre,"28-30, Ferry Road", ,55.9757238,-3.180472,theatre amenity
10458,Leith Public Library,"28-30, Ferry Road", ,55.9754823,-3.1800469,library amenity
10459,Frankie & Benny's, , ,55.9806886,-3.1784936,restaurant amenity
10460,Fourways Fish Bar, , ,55.9562185,-3.4025062999999998,"fast_food amenity, fish_and_chips cuisine"
10461,The Park,"87-89, Holyrood Road", ,55.951268079383894,-3.176199992743677,yes building
10462,Old Tree, , ,55.957636,-3.1617394, 
10463,Ocean Kitchen Bar and Grill, , ,55.9809733,-3.1781568,restaurant amenity
10464,Kings Barbers,"25B, Leven Street",EH3 9LH,55.9412978,-3.2036912,hairdresser shop
10465,Asiatic Lion, , ,55.9463672,-3.2691265, 
10466,The Harvest Garden,"58-60, Morningside Road", ,55.9325996,-3.2102639,confectionery shop
10467,Boots,"42, Newkirkgate", ,55.9709053,-3.1720004,pharmacy amenity
10468,Great Junction Dental Practice,"163, Great Junction Street", ,55.9730988,-3.176293,dentist amenity
10469,Salut,"18, Teviot Place",EH1 2QZ,55.9455741,-3.19059,deli shop
10470,Deborah Services Limited, , ,55.983749764551966,-3.233136068686793,"yes building, tool_hire amenity"
10471,Scorpio Safety Systems,"45, West Bowling Green Street", ,55.972121,-3.1849465,learning amenity
10472,McEwan Fraser Legal,"47A, West Bowling Green Street", ,55.9720116,-3.1852734, 
10473,Lothian Scaffold Access,"49A/1, West Bowling Green Street", ,55.9718536,-3.1854143, 
10474,mc Squared,"33, West Bowling Green Street", ,55.9722411,-3.1838022,printer amenity
10475,Space 31,"31, West Bowling Green Street", ,55.9722593,-3.1834994,craft shop
10476,Scott Coppola Electrical Distributors Ltd,"26, West Bowling Green Street", ,55.9723587,-3.1825264,electronics shop
10477,Scott Coppola Electrical Distributors Ltd,"26, West Bowling Green Street", ,55.9722054,-3.1831512,electronics shop
10478,Lochend Road School, , ,55.96831316972452,-3.166682520164719,yes building
10479,Hertz, , ,55.94538085578816,-3.361085143824786,car_rental amenity
10480,Austen Thomson Hair,"269, Great Junction Street", ,55.9752333,-3.1791143,hairdresser shop
10481,Mortonhall Chapel, , ,55.90230486819325,-3.170320695219584,"yes building, place_of_worship amenity"
10482,Leith Academy, , ,55.96594174470797,-3.16571709612092,school amenity
10483,Esso - Tesco Express,"226, Willowbrae Road", ,55.947057,-3.1372581,fuel amenity
10484,Inchpark Surgery, , ,55.92068136916525,-3.159701947280476,"yes building, doctors amenity"
10485,Leatherwork,"31, Lauriston Street", ,55.9452497,-3.2007628,leather shop
10486,whitecross,"37, Frederick Street", ,55.9533167,-3.2002814,dentist amenity
10487,Comms World, , ,55.9358327,-3.1385706,yes building
